查询余额	流量费办理
开通流量	我就只问你让我重说办理两个那个那个啥在福
查询套餐余量	喂喂喂查流量
办理套餐	重听一遍笨蛋
查询积分	我这个月消费多少
办理手机充值	谢谢啊再帮我查一下话费
查询积分	帮我看看密码是多少
具实转人工	查密码
开通流量	分钟数还有没有
开通流量	有五十元的流量包吗
查询账单	十元一g国内流量闲时叠加包如何取消
修改	查询当前余额
查询余额	我查询
查询账单	套餐还剩多少了
查询本机业务	查流量短信讲话查流量短信讲话
重置	不需要退出啊谢谢
查询语音	取消十元国内夜间流量
开通流量	开通一个六元小时流量包
重置	我手机密码是多少
修改	我现在还有多少话费了
查询语音	可以帮我把五十元基础流量包取消吗
开通流量	协议消费差额那个是什么
查询余额	你好帮我开通二百元国内基础流量包
查询积分	我想办五十元流量加油包
查询余额	套餐还有多少
办理套餐	帮我充一下流量
具实转人工	办流量套餐
开通流量	请查积分
办理手机充值	宽带密码忘记了怎么办
查询余额	给我给我查下话费
查询余额	我想把夜间流量退订怎么办
查询流量	噢手机改套餐
修改手机	你上网查询
具实重听	查话费一直在聊加油的人啊
查询余额	有积分么
具实转人工	查询手机号码
办理手机充值	流量话费查询叙叙
查询流量	办理加油办理加油包
办理手机充值	帮我查一下话费话费余额
查询月初扣费	多少的就查话费谢谢啊
查询流量	查查会用
取消流量	给我看还有多少流量
查询本机业务	帮我查一下我的流量还有多少
开通流量	查流量的使用情况
查询余额	给我改一下宽带密码
重置宽带	办十元一百兆
查询余额	给我查询话费剩多少
查询套餐余量	修改宽带密码
查询本机业务	流量查询嗯
查询短信	怎么发短信包十元一g短时流量
查询短信	我想加一个二十元钱的流量包加油包
查询余额	我要取消十元流量套餐
查询流量	呃基本月租好吧
查询充值缴费记录	群组宽带如何收费
修改手机	这个月怎么扣了三十块钱的短彩信费
开通流量	我号码都有什么业务
开通流量	办理半年的
办理手机充值	重置我宽带密码
开通流量	我不用了谢谢
开通流量	是三百元包三十g的吗
开通流量	办理加油包
开通流量	开通十五g的国内流量套餐怎么开
开通流量	我想查一下我有没有交过话费
重置	给我超薄话费小语查查话费就行啊
查询流量	我退流量
查询本机业务	四g流量办理
查询	我这个月话费怎么扣的
开通流量	开个三十元的流量
办理手机充值	我的话费余额剩余多少
具实退出	我要我要退订那个套餐我要退订那个就是我套
取消流量	查一下我的话费余额
查询余额	我都开通了什么
查询流量	我查一下话费查一下话费
办理手机充值	我的消费不正确
开通流量	找人工服务台
查询流量	是三十元包一g的吗
查询流量	能不能有清单打到手机
查询余额	司法所查什么
开通流量	给我查询流量
办理	我的套餐现在是不是到时间了
开通流量	我需要个二十元加油包
具实帮助	去确认
开通流量	你这里有话务员吗
查询语音	开通五十元基础流量包
查询余额	给我查流量
具实转ivr	这卡还剩多少分钟通话
查询充值缴费记录	我要办理一百元
查询流量	我哪一种也不办你你帮我查一下我的月租每个
查询余额	我都开通了啥业务
开通	一条还有个人工服务你得到位点用户嘛你这卡
开通流量	交一下话费
查询	还剩多少话费
查询流量	不需要退出
查询余额	五十元的基础流量包取消不要了
修改手机	给我查查剩多少分钟
查询余额	协议消费差额是什么东西
取消	我这卡里都有什么
开通流量	话费我
办理	你好我当月的余额还有多少
查询余额	帮我重置下密码记不清了
办理手机充值	四g融合宽带是什么宽带
开通流量	话费短信
查询余额	短信怎么办理六元小时流量
查询余额	十g流量包办理
具实帮助	咪咕阅读怎么退订
办理套餐	开通一百五十元流量叠加包
开通流量	给我查查话费余额
查询余额	我张卡有什么业务
开通流量	没有了需要问一下这个冶山业务
查询流量	我想修改下我的宽带密码
开通流量	办十十元
办理套餐	查流量骛
取消	帮我看看积分多少
查询流量	纪楼转人工
查询余额	改一个我能记住的密码
查询余额	我要二百元的流量
开通流量	谢谢你查看流量
咨询宽带	七月十五号账单
咨询宽带	本查询
取消	呃就是返回吧
查询语音	我还可以用多少流量
取消流量	我这个都扣什么钱
查询语音	查查宽带密码
咨询宽带	查询星级我是三百起
查询流量	国内通用的加油包有什么样的啊
开通流量	给我看看还剩多少流量
查询流量	帮我查询卡的充值记录
取消流量	查一下话费还有多少钱
开通流量	剩余分钟数和流量都有多少
修改	我这手机查益达的通话中医大一统画种我这一
具实帮助	短信剩余多少
修改	他妈一干啥帮我查下话费可以
查询语音	月套餐是多少
开通流量	好查话费查流量会说话吗
开通流量	给我重新设一下服务密码
查询语音	唉是送的我我我有那些你你查一查不到我我问
开通流量	我现在手机有什么业务
查询充值缴费记录	如何办理一百五十元基础流量套餐业务
查询余额	返回花费返回
查询流量	没有了查话费就查话费起来
查询余额	查话费余额
查询余额	我要取消五十元的加油包好吗
修改	短彩信费是个什么鬼
查询流量	帮我查一下余额余额多少流量有多少
开通流量	开通九元四小时流量包
查询余额	我接一下人工服务台呢
修改宽带	通话分钟数还有多少
查询余额	帮我查下话费多少
查询账单	查一下我的流量还剩多少
查询余额	套餐内的都剩多少了
查询余额	查一下我的流量还有多少这个月
取消流量	查询预存话费
开通流量	请查询下我的话费
查询本机业务	请求帮助请求帮助
查询账单	这卡密码是啥啊
查询流量	措手重说一下人工重说
开通流量	如何开通一百五十元包十g国内流量
具实转人工	我查询流量
预约宽带	密码怎么修改
查询语音	我这办理查话费
取消流量	帮我查一下帮我查一下余额
查询余额	是人工服务吗
取消流量	我我我的话费还剩工商局啊
开通流量	帮我十元我十
查询流量	手机现在还有多少钱
查询	我这个月怎么扣费的
办理手机充值	帮我查一下我得话费
开通流量	怎么修改我的手机服务密码
查询余额	我还剩多长时间通话了
开通流量	喂你好请问一下我现在一个月的流量有多少
开通流量	你能直接给我开一个五十的加油包吗
查询月初扣费	嗯我查询一下我的我办理的业务
查询流量	宽带给我取消掉吧
查询余额	怎么定流量套餐
咨询宽带	我的返回服务
查询账单	加流量微信请你请你横越吧
开通流量	可以给我开一个二十块钱的流量包吗
查询余额	查查我这个月扣多少钱
具实重听	想办国内流量的加油包
开通流量	开通七十元流量套餐
咨询宽带	我有充值卡怎么充值呀
取消流量	好其他不需要好谢
办理	加油包办理我可以余额用吗可以用流量吗
开通流量	我需要当月流量
开通流量	我这张卡的密码是多少
查询语音	帮我帮我查一下流量
重置	请问一下我办办理了哪些哪些业务
修改宽带	帮我查查话费
开通流量	现在开通二百元基础流量包
开通流量	查流量住住
查询余额	取消夜间流量怎么办
取消流量	帮我查一下这个月的话费用了多少
开通流量	这个语音通信费是什么东西啊
查询本机号码	十月一g夜间流量包怎么开
办理手机充值	我想查查充值记录
查询增值业务费	退出信息吗嗯退出
查询流量	重听流量
开通流量	我上次充两天充了两百块钱现在还有多少钱啊
查询余额	手机里面还剩多少钱发信息过来
查询	操作取消七十元基础流量包
查询余额	我的每月月租是多少啊
重置	我要开流量
开通流量	给我查一下我的话费
查询流量	看我这个月花多少钱
取消流量	短信多少
查询语音	呃查话费
办理	我想要本机号码的服务密码
具实重听	十元国内流量加油包包多少
预约宽带	我的话费还多少
查询流量	帮我把夜间流量取消一下
查询	我订的基础流量包取消了吧
查询流量	确定
查询余额	给我开加油包
具实帮助	修改一下我的宽带密码
开通	帮我办理十块钱流量
查询余额	订的四小时流量包什么时候到
办理	想要二十元流量加油包
查询流量	我头天重听
开通流量	我都开通哪些业务
开通流量	请问我的流量是多少
查询流量	我想开通七十元国内流量怎么开通呢
查询	帮我看一下剩多少钱
查询	我查一下积一分
咨询宽带	我想请问一下省内流量还有多少
开通流量	开通基础流量包方式
开通流量	更改话费套掺
查询月初扣费	十元日流量套餐办理
查询余额	我问你一下就我问一下就是我这个话费我就是
办理手机充值	我有结转流量吗
办理手机充值	你可不可以取消我的小时流量包
开通流量	还有多少剩余分钟数了
查询余额	我想查查有多少话费
查询流量	我查我的话费有多少现在
办理	看看我这手机办理了什么业务
查询本机号码	摊位费余额吗
查询本机业务	我的积分多少
查询余额	七月帐单
查询账单	给我查查这个扣话费你给我开通什么了里边
查询账单	看看我剩多少流量
取消流量	查一下我卡有什么业务开通了
开通流量	服务密码在那里改
查询充值缴费记录	手机也能充话费吗充一下吧
重置	闲时流量如何取消
取消流量	月初扣费
开通流量	给我查询一下手机密码
开通流量	宽带手机缴费呢
开通流量	流量还有索要查下流量
查询本机业务	帮我查下积分
咨询宽带	初始密码忘了
查询余额	修改密码拾音器
查询余额	四g融合宽带是什么你给我讲一下
开通流量	你能帮我开一个基础流量包吗
查询积分	查询截止目前积分多少
开通	办二十元流量加油包
取消流量	我办理的十元加油包不是流量包
查询余额	要欠费了想充点话费
查询流量	十元包通用加油包
查询积分	嗯请问一下我当前话费是多少还有一个这块的
查询本机业务	开通夜间流量
开通流量	查不用客气了
查询余额	我查流我查我这个微信码怎么搞的一万用法打
开通流量	我要取消流量包
取消流量	看看我流量还剩多少
修改	看我这个这个那个号码那个长款是什么套餐
咨询宽带	宽带密码改
办理手机充值	查话费查话费给我话费查一下
办理手机充值	你知道取消七十元基础流量包的方法吗
查询流量	十元加油包订成功了吗
查询余额	加二十元加油包
查询余额	你知道怎么取消一百五十元基础流量包吗
取消流量	呃请问一下就是我想五块钱包邮流量
取消流量	能不能帮我重置下宽带密码
开通流量	你好从哪里进入购买五元五百兆两天的流量包
查询充值缴费记录	查下那个话费那个账单
具实返回	而且两个井不听了一个月好查我查
开通流量	我想查我想改订我的手机
查询语音	手机费还有多少
具实返回	问一下欠费没有我的卡
查询余额	莫名其妙办了一个三十元的加油包给我取消了我又没用
查询账单	帮我查一下子话费
查询充值缴费记录	呃喂你好我流量还有多少
查询语音	请你帮我查流量好嘛
开通流量	量查询
查询充值缴费记录	介绍下七十元的基础流量套餐包
查询本机业务	给我查询下交费的记录
办理手机充值	看看我近期的充值记录
查询流量	我这个月没有优惠减免吗
开通流量	看我手机号里有多少积分
查询流量	不帮助了
开通流量	查询查询那个你也可以通话时长还剩多少
查询短信	话费查话费报本机你到移动的
取消流量	嗯直业务查询
开通流量	你帮我不
查询余额	三联学校查询九八
办理套餐	没有了就是查查业务现在都是什么业务
查询充值缴费记录	怎么办十元加油包流量
查询流量	这方面的十块钱微信啊还有欠费音乐你你帮我
开通流量	业务清单业务清单
查询流量	帮我转一下人工台
修改手机	流量查询流量查询
取消流量	呃确认充值卡充值
开通流量	看我有多少积分
查询余额	我的流我的流量不够用你怎么加油打折么贾呢
办理手机充值	不是我刚刚包了六十块钱的六个g流量
取消流量	我要取消之前的办理业务的流量
开通流量	确认谢谢你啊谢谢你啊确认
具实返回	话费还有没有有多少
查询	看看我手机密码是多少
查询语音	怎么取消十元包一g夜间闲时流量包
查询余额	三位优惠流量是怎么办理
开通流量	我这个月都缴了多少钱
取消流量	可以取消一百五十元的基础流量包吗
具实重听	我的手机号码是多少
取消流量	麻烦你帮我查下流量流量
开通流量	查一下我这个移动卡的积分
查询账单	看看我的积分多少
查询余额	取消基础流量包七十元的
查询账单	办个二十元流量加油包这个月的
查询流量	查审理脖子服务退出
查询余额	请问剩余内疚夜里校阅二十元号码流量语音二
查询流量	如何定流量
查询语音	我剩多少钱话费了呀
查询流量	我想开通一百五十元的流量包
查询余额	呃套餐使用情况
取消流量	咨询就位手机费多少钱的不对啊
办理手机充值	充q币办理加油包
查询短信	你看看我充值到没到账
办理手机充值	查一下话费到账了吗
查询语音通信费	月租情况月租
查询套餐余量	开通一下二百元基础流量套餐
查询	开通流量包
查询流量	怎么有流量费啊
办理手机充值	查到了
查询流量	看看我话费有多少
开通流量	看看我的结转流量
查询套餐余量	想用积分兑换话费
开通流量	看看我的话费
具实重听	查过
开通流量	帮我查询一下我短信还剩余多少
开通流量	流量好查流量
办理手机充值	办理六元国内流量小时包
办理手机充值	取消十元夜间流量包
查询余额	确认给我转人工服务
查询余额	我需要加我需要幺加流量
取消流量	退出吗袋寄老是
办理手机充值	要不要办理
查询本机号码	你们这里有人工吗
查询语音	本机密码是多少
取消流量	我为手机缴费
开通流量	夜间流量包下个月怎么取消
开通流量	看一下宽带预约
办理手机充值	在哪里缴费
开通流量	查化费
取消流量	帮我转接你们客服
修改手机	多少取消目眩可在一起莱特选项不五十界别怎
查询余额	如何取消十闲时流量套餐
查询余额	是我想查一下我每个月的套餐是多少
开通流量	我要买流量
取消流量	我想安一条宽带
具实退出	这个月我都消费什么了
咨询宽带	查询剩余的分钟数
具实帮助	充值呢
修改宽带	话费剩余多少
查询流量	取消月薪流量包
开通流量	不需要基础流量包了
取消流量	用银行卡交费
查询余额	如何办理十元一g当天用的
查询本机号码	查查询ok
开通流量	我想我想我想查话费
查询本机业务	宽带密码能帮我改一下吗
办理	4G融合宽带资费
查询语音	我想取消三十元的加油包
修改	贴画人工台
取消流量	我要办理流量加油包呢
查询语音	麻烦给我查一下呃这个月的流呃流量还剩多少
开通流量	我想查一下手机话费余额有多少
修改	你本来查询业务你这个你这个信息有什么用那
查询	呃查下我话费还有多少
开通流量	重听我还没查我打了一个不好
开通流量	查流量我靠
查询	我的手机语音交费了怎么还没到账我家里的捡
查询充值缴费记录	我流量剩余多少
取消流量	把我宽带密码改一下
办理手机充值	查查套餐还剩多少
开通流量	帮我看下剩余积分
取消流量	给我取消基础流量包
具实重听	查询我的交费记录
查询	多少的话费有关
取消流量	给我查查我的密码
查询余额	我有什么套餐啊
