取消	可以取消三十元的基础流量包吗
查询	嗯先生那个我这个手机现在是欠多少费
查询	客服密码是多少
具实	帮我转接一下前台坐席
取消	您好十元包一g的流量夜间包可以取消吗
查询	话费剩多少了
查询	给我查查流量还有多少
查询	我刚才有没有充过话费
开通	刚刚办理了五元五百兆
办理	我想交点话费
查询	手机号码多少
查询	他人代付费是怎么回事
查询	查那个剩余通话
开通	我在网上办理的五元五百兆在哪里扣费
查询	你给我查查有多少积分
查询	充多少钱
查询	给我查查还剩多长时间
咨询	我想了解一下四g融合宽带
开通	加油包买有三十元的吗
开通	开通日流量
查询	查询套餐
查询	查目前话费
查询	查流量里吗
开通	怎样开通一百五十元国内基础流量包
查询	我这个本机有什么那个套餐及固定费啊
开通	给我开个五十元基础流量包
查询	优惠套餐还有多少
查询	请问那个你能帮我查一下这个里面的呃流量套
取消	我定的流量包能给我取消了吧
开通	你故障微信嘛它帮我查吗办理加油包
取消	请帮我将六元小时流量包取消
查询	帮我查一下帮我查一下我这个话费怎么感觉消
开通	买国内流量
开通	我能开通十五g的国内流量业务吗
具实	帮助吧
取消	能不能取消三十元的基础流量包
开通	我要一百五十元的流量
查询	我手机还剩多少分钟
开通	怎么办三十元加油包流量
重置	重新设一个服务密码
开通	小时流量包有哪些
查询	查一下积分有多少
查询	我想问一下子我这个手机现在产生的话费是不
查询	套餐内电话使用情况
查询	查下余额
查询	我的分钟数有没有了
取消	不需要加油包了
开通	开通六元小时流量补给包
查询	我查话费话费种哎呀还剩多少钱
预约	能把我手机宽带停掉
开通	三百元包三十g的全国流量
查询	流量海里流量一个g看用没用用多少
查询	我请问一下我那个另外那个流量鱼油余额为的
查询	我这张卡有没有积分
取消	取消十元一g的闲时流量叠加包
查询	还有多少钱
开通	充人工钱包一g
查询	查查询宽带密码
查询	我现在都有啥业务
查询	我不知道啥是套餐及固定费
查询	查话费话费查话费
办理	办理二十元
具实	重听重听重听
查询	噢流量查询
开通	想办个五十元全国加油包
具实	我要人工服务
查询	我问一下我那个套餐那怎么还有那个短彩信费啊
查询	查我的话费用了短信接收
预约	宽带业务取消
查询	我这卡还剩多钱话费
取消	刘长营沾染了我取消了
查询	请重复我这个手机号码
开通	开通二十元流量
取消	给我把二十元的加油包取消了
具实	呃谢谢那不要了
查询	查询多少话费
查询	这个月分钟数剩多少
查询	服务密码能查到吗
查询	我这卡有没有积分
取消	十元夜间流量包怎么取消
取消	夜间流量取消
修改	你好我怎么修改手机卡的服务密码
查询	查询一下短信还剩余多少条
查询	想查呢
确认	确认转接确认
查询	我还有多少剩余短信
办理	我想改套餐
重置	重设一下我的手机密码
取消	我想把夜间流量给退了
取消	我不需要十元夜间流量包了
办理	订恢复包办吧
开通	我想包四小时流量
开通	为什么我办不了四小时流量
查询	查询流量余额
查询	查询我还有多少条短信
取消	我想取消基础流量包
开通	我办理加油包
查询	话费就不对
查询	我想问一下密码多少
重置	本机密钥忘了
修改	怎么改宽带密码
取消	如何取消一百元的基础流量包
取消	请取消我的日流量包
查询	话费话费话费
办理	帮我缴费
查询	你帮我查查当天的流量包还有多少流量
重置	帮我重新设置宽带密码
开通	开通一次性加油包
查询	还剩多长时间没打了
开通	二十元包三百兆全国流量加油包
查询	一下已开通的业务
取消	你这里能取消三百元的基础流量包吗
查询	请查话费寻查话费请查话费
查询	给我查查积分多少
查询	卡这个月还剩什么
取消	取消流量
办理	给我充值一下我的话费
开通	办理结束流量
预约	能不能把我的宽带预约下
开通	办流量套
重置	重设下服务密码
取消	夜间流量包如何取消
查询	你把服务密码告诉我
确认	需要确认
开通	专用流量包开通夜间流量包
查询	你好请帮我查下话费
查询	积分换流量怎么换
开通	怎么办理二十元加油包
查询	给我查查我的电话费
具实	转人工服务行吗
开通	我要办理十元一百兆的
具实	守时退出啊
取消	三百的基础流量包不要了
查询	我有没有免费的流量和分钟
修改	帮我修改下我得密码
开通	办理了五元包五百兆流量包怎么不生效
查询	手机流量还有多少
取消	我想取消十元的加油包
开通	想办理个加油包
查询	我请问一下你今天晚上我充了话费有多少话费
开通	办理三加油包
查询	帮我查一下我的账单
办理	手机交费
查询	我分钟数还有多少
查询	查流量闪
开通	办理上网套餐
查询	怎么给我话费我我的话费还有多少
查询	查一下手机密码
取消	那个流量超了可以退吗
查询	我还有多少分钟数了
开通	我想办理三十元包一g的套餐
查询	我这卡开什么业务了
查询	给我看看剩多长时间了
开通	给我包一起夜间流量
开通	二十元包二百兆
取消	你能取消我的二百元基础流量包吗
查询	呃查询一下
查询	你给我查询一下话费
取消	十元流量包取消一下
查询	帮我查查手机里有什么业务我的手机
重置	忘记宽带密码
查询	我充了多少话费
开通	如何办理一百五十元四g基础流量套餐业务
取消	怎么取消十元一g夜间流量
开通	我只开一天一g的
开通	六块钱四小时流量包介绍
办理	我咋交话费
开通	我要个三十元加油包怎么办
取消	你这里能取消流量加油二十元的吗
查询	看下剩余的分钟时长
取消	你能不能取消掉我的小时流量包
查询	我想查下查话费能不能查
开通	怎么开通三十元开一g国内流量
查询	查话费祝查话费
查询	手机话费余额还有多少
查询	有个套餐外短彩信费是什么呀
查询	对那个把那你到查手机给我发到手机
取消	取消二十元三百兆国内数据流量
开通	开通二百元包十五g基础流量包
取消	请取消我的加油包
取消	三十元基础流量包取消下月不要了
办理	办那个办那个便宜一点
查询	给我查查密码多少
查询	查询值
查询	我是不是充值了话费
查询	查一下话费
查询	查查流查
修改	修改我的密码
查询	帮我查流量帮我查流量我想开流量
开通	帮我开十块钱的流量包
查询	服务服务查话费好吧
查询	说你给我查下话费查还有多少
查询	查询其他套餐资费情况
取消	我想要取消加油包三十元的
具实	请说帮助
查询	查询余额呃
修改	改宽带密码
查询	查询套餐内电话使用情况
查询	呃流流量流量情况
查询	嗯现在我手机里面有什么业务呢
开通	办理办理五元流量加油包
查询	查询话费查询流量
开通	开个十块钱的流量
取消	将我办理的基础流量包取消
查询	帮我查查我积分剩多少
查询	本应请你帮我查一下话费和流量
查询	喂我的给我你给我查查都是神马业务该收到一
查询	七十多啊九百多少啊喂查流量
办理	噢那你给我办了你给我看我怎么使的这个这个
办理	我能在你这儿交话费吗
办理	喂请再办理
查询	查话费查查话费
取消	给我的流量取消了
查询	我这个月怎么花的钱
取消	闲时流量包取消
开通	充五十元加油包
取消	退订服务
查询	你查话费吗
查询	帮我查查交费记录
查询	帮我查一下流量
开通	夜间流量在哪开
查询	流量出省能不能用
查询	密码给我查一下
查询	上个月有个补收费是什么
查询	我这卡里都啥业务
查询	我短信还有多少条
具实	人工心肠系
取消	我要将我的十元流量包取消掉
查询	我需要了解一下我的积分情况
查询	我的剩余分钟数有多少
咨询	群组宽带是个什么东西
修改	可以修改手机秘钥吗
查询	我这卡积分多少
开通	有五元五百兆的没月
查询	一g查询
开通	办理夜间流量包
查询	流量业物余额多少啊
查询	帮我查下我的密码
取消	不需要小时流量包了
开通	你好有二百元十五g国内流量吗
开通	怎么办加油包
重置	密码重置
查询	有多少分钟
查询	因为欠费多少啊
具实	那你给我转人工服务台
查询	你请帮我再查一遍
查询	为什么月初一下少了这么多钱
查询	看看我还有多少分钟了
开通	一百元全国流量包怎么开通
开通	有十元加油包
取消	请你帮我取消加油包
查询	我这个话费这
开通	我要办理三十元流量加油包
具实	请帮我业务吗
查询	到幺零零八六发个信息说的我这话费不足十元
预约	请预约我家的宽带
查询	我查不了
取消	能不能帮我取消夜间流量
查询	看一下我剩多少流量
办理	那个才充的家庭卡一个月充值下
取消	取消一百元基础流量包
取消	我想退掉吧
查询	怎么查询剩余流量
具实	退除
取消	我想把夜间流量取消了
查询	还剩多少条免费短信
取消	请帮我将周末流量包取消
咨询	我想了解一下群组宽带
查询	我的查话费请查话费余
查询	本机还有多少话费我的手机我不会接短信
预约	帮我预约我的宽带
开通	办理加油包五块钱的加油包
开通	我想请问一下流量加油包怎么办
开通	办加油包
查询	分钟剩多少时间了
查询	呃我就是交了五十块钱话费可有了
开通	给我开个五十的流量包
修改	改手机密码
查询	查一下我能办理的十元日流量套餐
开通	加流量包
查询	我话费余额我我我的话费还有多少钱啊上面
取消	我要取消掉
查询	话费行相助
查询	我想查一下我的国内流量还有多少
取消	你能不能取消掉我的加油包
查询	什什么业务暑热吗
修改	帮我改个密码
取消	刚才定的夜间流量怎么取消
开通	夜间流量套餐都有什么
开通	呃五元包三十兆
查询	我校请你还有多少元
开通	开个三百元流量
开通	三十元流量套餐包有哪些
查询	还有通话分钟吗
查询	我要查消费情况
取消	我的套餐为什么有一个十元的夜间包我之前包过一次不是时间到了自动取消么
开通	开通五十元流量加油包国内
查询	查阅充值
查询	请你帮我查一下流量
重置	我的密码忘了想重新获取一下
查询	我查我的流量还有多少
查询	分钟数还有多少剩余
查询	我刚存的话费到账了吗
查询	今个的嗯一百二十余额一没
开通	办理夜间流量
查询	看我余额剩多少
咨询	宽带资费介绍
查询	查一下剩多少流量
查询	不是我我得交交姝一位叫就是给我送余额附言
查询	查一下流量重听
开通	我想问一下什么加套餐外流量
咨询	你们移动的单品宽带是个什么玩意
查询	我这卡都开什么业务了
开通	开通五元流量
取消	我不想要加油包了
咨询	嗯咨询服务
开通	有一百五十元十g的流量套餐吗
查询	我想问一下我这个到底欠了多少我充了一百五
查询	查一下我的流量
查询	流量查一下
具实	转人工了
查询	查下话费余额
取消	取消一下十元的流量包
开通	给我开五十元加油包
查询	分钟数
查询	我的话费还有多少呢
取消	取消夜间包十元一个
查询	本机话费
查询	我都开通啥业务了
查询	还有多少通话时长
查询	帮我查一下已开通的业务有哪些
查询	我想查一下我还剩多少流量
开通	短信如何开通三十元一次性加油包
查询	话费余额里
重置	重置本机密码
开通	开通七十元三个g的流量
办理	怎么通过手机交话费
查询	现在咋剩五块钱
查询	我现在短信剩多少条
查询	剩余的流量以及分钟数分别剩余多少
查询	你好帮我查下话费
查询	查一查
查询	查上网使用情况
查询	套餐剩余情况
开通	怎么开通国内流量包
查询	我分钟数还有多少啊
查询	看看我的卡里还有多少免费的短信
修改	修改服务密码
查询	还剩多少通话时间
查询	帮我查询流量还有多少
查询	我有多少积分
查询	查查我的剩余短信条数
修改	我想改宽带的密码
查询	本卡都有什么业务
开通	你好请问夜间流量是什么样的可以介绍下吗
具实	重复没了
开通	流量费办理
具实	我就只问你让我重说办理两个那个那个啥在福
查询	喂喂喂查流量
具实	重听一遍笨蛋
查询	我这个月消费多少
查询	谢谢啊再帮我查一下话费
查询	帮我看看密码是多少
查询	查密码
查询	分钟数还有没有
开通	有五十元的流量包吗
取消	十元一g国内流量闲时叠加包如何取消
查询	查询当前余额
查询	我查询
查询	套餐还剩多少了
查询	查流量短信讲话查流量短信讲话
具实	不需要退出啊谢谢
取消	取消十元国内夜间流量
开通	开通一个六元小时流量包
查询	我手机密码是多少
查询	我现在还有多少话费了
取消	可以帮我把五十元基础流量包取消吗
查询	协议消费差额那个是什么
开通	你好帮我开通二百元国内基础流量包
开通	我想办五十元流量加油包
查询	套餐还有多少
开通	帮我充一下流量
开通	办流量套餐
查询	请查积分
重置	宽带密码忘记了怎么办
查询	给我给我查下话费
取消	我想把夜间流量退订怎么办
办理	噢手机改套餐
查询	你上网查询
查询	查话费一直在聊加油的人啊
查询	有积分么
查询	查询手机号码
查询	流量话费查询叙叙
开通	办理加油办理加油包
查询	帮我查一下话费话费余额
查询	多少的就查话费谢谢啊
查询	查查会用
查询	给我看还有多少流量
查询	帮我查一下我的流量还有多少
查询	查流量的使用情况
修改	给我改一下宽带密码
开通	办十元一百兆
查询	给我查询话费剩多少
修改	修改宽带密码
查询	流量查询嗯
开通	怎么发短信包十元一g短时流量
开通	我想加一个二十元钱的流量包加油包
取消	我要取消十元流量套餐
查询	呃基本月租好吧
咨询	群组宽带如何收费
查询	这个月怎么扣了三十块钱的短彩信费
查询	我号码都有什么业务
办理	办理半年的
重置	重置我宽带密码
具实	我不用了谢谢
开通	是三百元包三十g的吗
开通	办理加油包
开通	开通十五g的国内流量套餐怎么开
查询	我想查一下我有没有交过话费
查询	给我超薄话费小语查查话费就行啊
取消	我退流量
开通	四g流量办理
查询	我这个月话费怎么扣的
开通	开个三十元的流量
查询	我的话费余额剩余多少
办理	我要我要退订那个套餐我要退订那个就是我套
查询	查一下我的话费余额
查询	我都开通了什么
查询	我查一下话费查一下话费
查询	我的消费不正确
具实	找人工服务台
开通	是三十元包一g的吗
查询	能不能有清单打到手机
查询	司法所查什么
查询	给我查询流量
查询	我的套餐现在是不是到时间了
开通	我需要个二十元加油包
确认	去确认
具实	你这里有话务员吗
开通	开通五十元基础流量包
查询	给我查流量
查询	这卡还剩多少分钟通话
办理	我要办理一百元
查询	我哪一种也不办你你帮我查一下我的月租每个
查询	我都开通了啥业务
具实	一条还有个人工服务你得到位点用户嘛你这卡
办理	交一下话费
查询	还剩多少话费
具实	不需要退出
取消	五十元的基础流量包取消不要了
查询	给我查查剩多少分钟
查询	协议消费差额是什么东西
查询	我这卡里都有什么
查询	话费我
查询	你好我当月的余额还有多少
重置	帮我重置下密码记不清了
咨询	四g融合宽带是什么宽带
查询	话费短信
开通	短信怎么办理六元小时流量
开通	十g流量包办理
取消	咪咕阅读怎么退订
开通	开通一百五十元流量叠加包
查询	给我查查话费余额
查询	我张卡有什么业务
查询	没有了需要问一下这个冶山业务
修改	我想修改下我的宽带密码
办理	办十十元
查询	查流量骛
查询	帮我看看积分多少
具实	纪楼转人工
修改	改一个我能记住的密码
开通	我要二百元的流量
查询	谢谢你查看流量
查询	七月十五号账单
查询	本查询
具实	呃就是返回吧
查询	我还可以用多少流量
查询	我这个都扣什么钱
查询	查查宽带密码
查询	查询星级我是三百起
开通	国内通用的加油包有什么样的啊
查询	给我看看还剩多少流量
查询	帮我查询卡的充值记录
查询	查一下话费还有多少钱
查询	剩余分钟数和流量都有多少
查询	我这手机查益达的通话中医大一统画种我这一
查询	短信剩余多少
查询	他妈一干啥帮我查下话费可以
查询	月套餐是多少
查询	好查话费查流量会说话吗
重置	给我重新设一下服务密码
查询	唉是送的我我我有那些你你查一查不到我我问
查询	我现在手机有什么业务
开通	如何办理一百五十元基础流量套餐业务
具实	返回花费返回
查询	没有了查话费就查话费起来
查询	查话费余额
取消	我要取消五十元的加油包好吗
查询	短彩信费是个什么鬼
查询	帮我查一下余额余额多少流量有多少
开通	开通九元四小时流量包
具实	我接一下人工服务台呢
查询	通话分钟数还有多少
查询	帮我查下话费多少
查询	查一下我的流量还剩多少
查询	套餐内的都剩多少了
查询	查一下我的流量还有多少这个月
查询	查询预存话费
查询	请查询下我的话费
具实	请求帮助请求帮助
查询	这卡密码是啥啊
具实	措手重说一下人工重说
开通	如何开通一百五十元包十g国内流量
查询	我查询流量
修改	密码怎么修改
查询	我这办理查话费
查询	帮我查一下帮我查一下余额
具实	是人工服务吗
查询	我我我的话费还剩工商局啊
具实	帮我十元我十
查询	手机现在还有多少钱
查询	我这个月怎么扣费的
查询	帮我查一下我得话费
修改	怎么修改我的手机服务密码
查询	我还剩多长时间通话了
查询	喂你好请问一下我现在一个月的流量有多少
开通	你能直接给我开一个五十的加油包吗
查询	嗯我查询一下我的我办理的业务
预约	宽带给我取消掉吧
开通	怎么定流量套餐
具实	我的返回服务
开通	加流量微信请你请你横越吧
开通	可以给我开一个二十块钱的流量包吗
查询	查查我这个月扣多少钱
开通	想办国内流量的加油包
开通	开通七十元流量套餐
办理	我有充值卡怎么充值呀
具实	好其他不需要好谢
开通	加油包办理我可以余额用吗可以用流量吗
开通	我需要当月流量
查询	我这张卡的密码是多少
查询	帮我帮我查一下流量
查询	请问一下我办办理了哪些哪些业务
查询	帮我查查话费
开通	现在开通二百元基础流量包
查询	查流量住住
取消	取消夜间流量怎么办
查询	帮我查一下这个月的话费用了多少
查询	这个语音通信费是什么东西啊
开通	十月一g夜间流量包怎么开
查询	我想查查充值记录
具实	退出信息吗嗯退出
查询	重听流量
查询	我上次充两天充了两百块钱现在还有多少钱啊
查询	手机里面还剩多少钱发信息过来
取消	操作取消七十元基础流量包
查询	我的每月月租是多少啊
开通	我要开流量
查询	给我查一下我的话费
查询	看我这个月花多少钱
查询	短信多少
查询	呃查话费
查询	我想要本机号码的服务密码
开通	十元国内流量加油包包多少
查询	我的话费还多少
取消	帮我把夜间流量取消一下
取消	我订的基础流量包取消了吧
确认	确定
开通	给我开加油包
修改	修改一下我的宽带密码
开通	帮我办理十块钱流量
开通	订的四小时流量包什么时候到
开通	想要二十元流量加油包
具实	我头天重听
查询	我都开通哪些业务
查询	请问我的流量是多少
开通	我想开通七十元国内流量怎么开通呢
查询	帮我看一下剩多少钱
查询	我查一下积一分
查询	我想请问一下省内流量还有多少
开通	开通基础流量包方式
查询	更改话费套掺
开通	十元日流量套餐办理
查询	我问你一下就我问一下就是我这个话费我就是
查询	我有结转流量吗
取消	你可不可以取消我的小时流量包
查询	还有多少剩余分钟数了
查询	我想查查有多少话费
查询	我查我的话费有多少现在
查询	看看我这手机办理了什么业务
查询	摊位费余额吗
查询	我的积分多少
查询	七月帐单
查询	给我查查这个扣话费你给我开通什么了里边
查询	看看我剩多少流量
查询	查一下我卡有什么业务开通了
修改	服务密码在那里改
办理	手机也能充话费吗充一下吧
取消	闲时流量如何取消
查询	月初扣费
查询	给我查询一下手机密码
预约	宽带手机缴费呢
查询	流量还有索要查下流量
查询	帮我查下积分
重置	初始密码忘了
修改	修改密码拾音器
咨询	四g融合宽带是什么你给我讲一下
开通	你能帮我开一个基础流量包吗
查询	查询截止目前积分多少
开通	办二十元流量加油包
开通	我办理的十元加油包不是流量包
办理	要欠费了想充点话费
开通	十元包通用加油包
查询	嗯请问一下我当前话费是多少还有一个这块的
开通	开通夜间流量
查询	查不用客气了
查询	我查流我查我这个微信码怎么搞的一万用法打
取消	我要取消流量包
查询	看看我流量还剩多少
查询	看我这个这个那个号码那个长款是什么套餐
修改	宽带密码改
查询	查话费查话费给我话费查一下
取消	你知道取消七十元基础流量包的方法吗
开通	十元加油包订成功了吗
开通	加二十元加油包
取消	你知道怎么取消一百五十元基础流量包吗
开通	呃请问一下就是我想五块钱包邮流量
重置	能不能帮我重置下宽带密码
开通	你好从哪里进入购买五元五百兆两天的流量包
查询	查下那个话费那个账单
查询	而且两个井不听了一个月好查我查
查询	我想查我想改订我的手机
查询	手机费还有多少
查询	问一下欠费没有我的卡
取消	莫名其妙办了一个三十元的加油包给我取消了我又没用
查询	帮我查一下子话费
查询	呃喂你好我流量还有多少
查询	请你帮我查流量好嘛
查询	量查询
开通	介绍下七十元的基础流量套餐包
查询	给我查询下交费的记录
查询	看看我近期的充值记录
查询	我这个月没有优惠减免吗
查询	看我手机号里有多少积分
具实	不帮助了
查询	查询查询那个你也可以通话时长还剩多少
查询	话费查话费报本机你到移动的
查询	嗯直业务查询
具实	你帮我不
查询	三联学校查询九八
查询	没有了就是查查业务现在都是什么业务
开通	怎么办十元加油包流量
具实	这方面的十块钱微信啊还有欠费音乐你你帮我
具实	业务清单业务清单
具实	帮我转一下人工台
查询	流量查询流量查询
办理	呃确认充值卡充值
查询	看我有多少积分
开通	我的流我的流量不够用你怎么加油打折么贾呢
开通	不是我刚刚包了六十块钱的六个g流量
取消	我要取消之前的办理业务的流量
确认	确认谢谢你啊谢谢你啊确认
查询	话费还有没有有多少
查询	看看我手机密码是多少
取消	怎么取消十元包一g夜间闲时流量包
开通	三位优惠流量是怎么办理
查询	我这个月都缴了多少钱
取消	可以取消一百五十元的基础流量包吗
查询	我的手机号码是多少
查询	麻烦你帮我查下流量流量
查询	查一下我这个移动卡的积分
查询	看看我的积分多少
取消	取消基础流量包七十元的
开通	办个二十元流量加油包这个月的
具实	查审理脖子服务退出
查询	请问剩余内疚夜里校阅二十元号码流量语音二
开通	如何定流量
查询	我剩多少钱话费了呀
开通	我想开通一百五十元的流量包
查询	呃套餐使用情况
查询	咨询就位手机费多少钱的不对啊
开通	充q币办理加油包
查询	你看看我充值到没到账
查询	查一下话费到账了吗
查询	月租情况月租
开通	开通一下二百元基础流量套餐
开通	开通流量包
查询	怎么有流量费啊
查询	查到了
查询	看看我话费有多少
查询	看看我的结转流量
查询	想用积分兑换话费
查询	看看我的话费
查询	查过
查询	帮我查询一下我短信还剩余多少
查询	流量好查流量
开通	办理六元国内流量小时包
取消	取消十元夜间流量包
具实	确认给我转人工服务
开通	我需要加我需要幺加流量
具实	退出吗袋寄老是
办理	要不要办理
具实	你们这里有人工吗
查询	本机密码是多少
办理	我为手机缴费
取消	夜间流量包下个月怎么取消
预约	看一下宽带预约
办理	在哪里缴费
查询	查化费
具实	帮我转接你们客服
取消	多少取消目眩可在一起莱特选项不五十界别怎
取消	如何取消十闲时流量套餐
查询	是我想查一下我每个月的套餐是多少
开通	我要买流量
预约	我想安一条宽带
查询	这个月我都消费什么了
查询	查询剩余的分钟数
办理	充值呢
查询	话费剩余多少
查询	取消月薪流量包
取消	不需要基础流量包了
办理	用银行卡交费
开通	如何办理十元一g当天用的
查询	查查询ok
查询	我想我想我想查话费
修改	宽带密码能帮我改一下吗
咨询	4G融合宽带资费
取消	我想取消三十元的加油包
具实	贴画人工台
开通	我要办理流量加油包呢
查询	麻烦给我查一下呃这个月的流呃流量还剩多少
查询	我想查一下手机话费余额有多少
查询	你本来查询业务你这个你这个信息有什么用那
查询	呃查下我话费还有多少
具实	重听我还没查我打了一个不好
查询	查流量我靠
查询	我的手机语音交费了怎么还没到账我家里的捡
查询	我流量剩余多少
修改	把我宽带密码改一下
查询	查查套餐还剩多少
查询	帮我看下剩余积分
取消	给我取消基础流量包
查询	查询我的交费记录
查询	多少的话费有关
查询	给我查查我的密码
查询	我有什么套餐啊
查询	我这我的余额我这现在这个月用了多少钱月租
具实	开通重听
修改	这个服务密码怎么修改
开通	我他二十我这个流量就给我开什么开通什么东
查询	我有多少流量转到这个月
重置	手机密码找不到了怎么办
取消	将我办理的日流量包取消
开通	帮我开五十块钱的流量包
修改	我想改我的宽带密码
办理	立即办理
查询	查余额小语小语你好我的手机我怎样才能提高
查询	帮我看看余额是多少
查询	给我查流量查流量
查询	查一下都有啥业务在开通
开通	开通一百元五个g的流量
具实	那还是转人工吧
查询	查询都有什么业务开通
修改	宽带改密码
查询	查别人的话费可不可以
查询	帮我看看还剩多少话费
取消	请你帮我取消十元夜间流量包
查询	我的话费啊
咨询	融合宽带多少钱
开通	我要办理国内流量包
查询	我要查我手机还有多少钱
开通	我要九块钱的流量包
取消	三百元的基础流量包取消不要了
办理	嗯办理二十吧
查询	是不是查询话费多少呢
取消	十元的加油包是个什么玩意赶紧给我取消的
查询	怎么样才能查询到自己名下的手机号码
查询	我充值的话费到账了吗
开通	加个流量
查询	剩余多少流量和分钟数
开通	怎样开通二百元国内基础流量包
查询	看我交没交过话费
开通	加油包办理加油包
查询	三位数是多少话费
取消	我要取消周末流量包
查询	短信还能发几条
预约	给我预约宽带
查询	流量余额
开通	订购加油包
查询	这张卡都开通什么业务了
开通	呃办理加油包
办理	要怎么办理查给我办理
查询	呃查一下话费啊
开通	如何办理流量加油包
开通	开通一百五十元基础流量的方式
查询	进入小时流量包业务查询
取消	我需要将二十元流量包取消
开通	买二十元流量加油包
查询	帮我查下话费机
开通	帮我办加油包
查询	我要查询积分
开通	六块钱小时流量包短信怎么开通
查询	我的流量还有没有
取消	帮我把二百元的基础流量包取消了吧
取消	给我取消了那个五十元的加油包不想要了
查询	我这张卡都开了什么业务
开通	办流量包
查询	查询本机手机号码
查询	查一下我的卡都开啥业务了
查询	我这张卡开了什么业务
开通	我能开通五十元二个g的国内流量吗
查询	上个月结转过来多少流量
具实	确认人工
查询	我还剩多少分钟数了
修改	改密码转人工
开通	二十元国内三百兆流量包开通
开通	订购了四小时流量包怎么没显示
开通	开通三十元包国内五百兆流量加油包
取消	夜间流量套餐怎么取消
开通	我想办理一下流量包嗯
重置	忘记初始密码怎么办
具实	那没人接听都是好好那谢谢你啊返回
办理	帮我交下话费
查询	查查剩余分钟还有多少
取消	取消十元一g的夜间流量包
取消	可以帮我把那个夜间流量套餐取消了吗
具实	停止退出吗
查询	本机流量还剩多少
开通	开个五十元每月二g流量
开通	加油包买有十元的吗
查询	我现在一个月的好流量套餐还有多少
查询	号码查询
重置	重置下我得宽带密码拜托了
查询	我要查询我积分总数
查询	我手机都开通了什么业务
查询	我想问一下我的手机里面是不是有别的那个业
开通	呃我想流量特惠包
查询	查一下这个月短信还有多少条
开通	开通国内基础流量
修改	我想修改个密码
查询	我卡都开啥业务了
开通	开通七十元三g
查询	查流量喂查流量
开通	我要一百元的流量
修改	帮我修改一下密码
开通	三十元包一g的流量
查询	帮我查下余额
修改	我想修改一下宽带密码
查询	我这个月充了多少钱
查询	查流量以
取消	退订流量包退订流量包
查询	返还话费查询
取消	怎么样才能取消流量包
查询	查话费查话费的
查询	还有剩余短信吗
开通	五元五百兆两天包怎么办
开通	有二天短时包吗
取消	我不要周末流量包了
开通	给我开个三十块钱的流量包
具实	要听帮我
查询	看我充没充值成功
查询	就是查一下那个六十四了吗那个话费嘛一个月
查询	嗯查查话费
修改	修改密码或者从设密码
取消	怎么取消国内夜间流量
查询	看看我话费
取消	把我的夜间流量包取消了
查询	他刚才让我呃余额话费余额
办理	嗯你好我要办理五十元基础套餐
查询	俺加油包庇办过了么
查询	给我查查本卡流量剩余
重置	我手机密码忘了可不可以帮我重新申请
查询	请给我查一下查一下我的话费还有多少
