查询	吗查月费有服务密码
办理	我需要第手机缴费业务人员叫他
查询	给我查一下话费到没到
查询	请帮我查一下流量和话费
查询	帮我查一下分钟数
修改	我想修改个宽带密码
查询	查一下我欠多少欠多少话费欠多少话费
办理	不是我这个这卡呃我是交费的不是充值卡我下
查询	你看我这个月充多少钱
查询	我这还有多少流量
查询	还有免费通话吗
查询	套餐固定费什么
查询	嗯彩信账单
查询	你好帮我查一下流量
办理	呃请你帮我办理一个加油
查询	我这卡里都啥业务
查询	能不能查一下当月的话费
查询	呃重新再给我查一下话费
查询	查下话费吧
查询	查密码
修改	帮我转到修改密码
取消	我要取消三十元的加油包好吗
查询	我想查一下流量查一下流量
开通	我开通流量一些呢开通流量
开通	我开通二十元三百兆加油包
办理	我应该在哪里缴费
查询	查流量查流量
重置	我想重整个密码
开通	现在有没有什么套餐可以办流量套餐
查询	你好你你好你麻烦你帮我看一下我的流量还有
查询	稳步查询啊
取消	我办的那个七十的基础流量包取消不要了
重置	我的手机密码忘了
咨询	我把呢还需要咨询呢
查询	我流量剩多少
开通	六元小时流量包开通
开通	给我开个五块钱的流量
查询	我查下话费啊
开通	我想开通流量
开通	我要开通五十元的加油包月
查询	帮我查下话费好吗
开通	驻波办一个夜间流量包住
办理	给手机充话费怎么充
取消	取消闲时流量叠加包
查询	请帮我查一下流量
办理	用银行卡交点电话费
查询	帮我查一下话费吧
查询	查号码
查询	查一下电话还有多少钱
开通	把七十元的流量包开通
查询	我呃我要查询我的流量怎么查询
查询	座机费
查询	话费我
开通	办理加油包吗
取消	我不要日流量包了
查询	查一下我能办理的十元日流量套餐
查询	我话费余额我我我的话费还有多少钱啊上面
查询	查询当月消费账单
查询	账单四月份
修改	我想要修改我家的宽带密码
查询	手机都没打电话怎么就没话费了
重置	我需要重新设置一个新密码
查询	我需要查流量
查询	原先是多少话费
查询	通话分钟数剩余多少
取消	我想除了那个主主套餐然后其他业务全部取消
查询	这张卡都开什么业务了
查询	我查我这个手机号码现在的月租
修改	宽带密码改
查询	查查剩余短信条数
取消	我需要将日流量包取消
修改	修改下宽带密码
查询	那我办理的有哪些业务
查询	我的帐单信息发送给我的短信上
开通	开通二十的加油包
取消	帮我把五十元的流量加油包取消掉
开通	那我想问一下办那个办理加油包得花十块短信
取消	请取消我的小时流量包
修改	给我改下密码
查询	剩余通话是多少
查询	我这个月收多少钱
查询	我现在用的这个手机号我忘了
查询	都有啥扣费那么多
开通	我下的流量办理
查询	他刚才让我呃余额话费余额
查询	这张卡开通什么业务了
查询	查一下手机业务
具实	呃退出啦
查询	号还有多少钱
查询	我的通话数剩多少了
查询	还有一个语音通信费是什么意思啊
开通	办理七十元三g的全国流量包
查询	你好流量查询以及
查询	我我的我的那个手机话费还有多少钱
开通	请问全国流量九块钱四小时的有没
开通	开通五元流量包
查询	我要查询我积分总数
咨询	你们移动的四g融合宽带是个什么玩意
具实	请帮助我
开通	请问四小时包有没有六块钱的
查询	查发
查询	帮我查询话费余额和流量
查询	我的通话分钟数剩多少
查询	查一下话费余多少
开通	我想开通七十元三g的国内流量包应该咋办
查询	我手机号码是多少
开通	我要我要办流量包
查询	查询开通业务
查询	帮我看下我的手机密码
查询	我想查询一下积分
查询	查积分吗
开通	有没有五十元国内流量加油包
修改	修改密码拾音器
查询	查查剩多少条短信
查询	本机流量还剩多少
查询	查一下还剩多少分钟数
查询	手机套餐是什么
开通	我想开通一个流量咱们现在有什么流量包吗
具实	返回了
取消	帮忙关了五元五百兆流量套餐
具实	请你不要了不要了谢谢啊
查询	你把我手机会查吧看我还有多少钱
重置	我以前没设置过宽带密码
查询	确认的wifi不了那个流量可话费查询
开通	六元流量包四个小时
查询	看看这个手机那个有什么套餐
查询	你好叶营换卡城址话费
查询	我查询
修改	我怎么能修改密码
开通	四g套餐一百元包五g数据流量如何开通
重置	密码不记得了重置下
取消	我需要取消五十元的基础流量包
查询	为什么会产生这种费用
查询	我想问一下子昨天余额还剩五块多金额给我欠
查询	这个积分能不能查着
查询	我这个月有流量吗我可以用流量吗
咨询	宽带资费介绍
查询	帮我查一下我的话费
查询	噢查话费
开通	五十元二g国内现在可以开通吗
修改	改本机密钥
查询	查看本月话费账单
查询	查一下嗯查一下网流量还有短
开通	办理流量加油包你续貂呗
取消	我要将我的六元小时流量包取消掉
查询	我这张卡还剩多少钱了
查询	我的电话费现在有多少
重置	我忘了我的密码了
修改	帮我改一下我的
具实	我想要人工
查询	那个手机运营商密码是多少
开通	订流量包订流量包
取消	我不需要小时流量包了
查询	查一下积分有多少
开通	怎样开通一百五十元十g流量业务
查询	我的分钟数还有多少
查询	查我这个月开
查询	我手机的积分是多少
查询	我查查话费
查询	我现在你我现在里面还有多少流量给我发了短
查询	看看我的话费交上了吗
开通	没流量了想开个流量包
开通	我想买七十块钱的流量
查询	查询请你
取消	把五十元基础流量包取消谢谢了
查询	多少他就走话费查询
查询	喂请帮我调一下刚充了中了多少流量了对
开通	我想买一百五十块钱的流量
查询	流量查流量查询
查询	看看刚才那笔充值有没有到账
咨询	移动宽带多少钱
查询	油量查询
查询	呃请问我开通了哪些业务还有我的流量是什么
开通	给我包个三十元包五百兆的
查询	我有没有上个月剩余的流量
查询	我还有几条短信
查询	请你查查流量
取消	请问夜间流量月底是自动取消还是
查询	五月份账单
修改	怎么修改服务密码
查询	哦还有话费吗
查询	十元日流量套餐查询
开通	有一天流量包吗
查询	怎么给我话费我我的话费还有多少
开通	改流量
查询	查一下五月份的流量
查询	我还有多少流量没用完
修改	我的宽带密码你帮我修改一下
查询	查一下缴费记录
查询	唉你好是这样子的嗯我我我我嗯那个手机号啊
查询	麻烦帮我查一下手机余额
开通	三百元包基础流量
查询	话费多少额度话费多少多少我话费做不了主你
查询	你给我看看有多少积分
开通	办理一百元四十g
取消	那个二十元的加油包我真的不想要了呀取消了吧
查询	查一下充值记录
具实	帮我
查询	给我查查积分
开通	我想包个五十元加油包
开通	三百元四g基础流量包介绍
修改	我想修改我的宽带密码
取消	退订我包的十元流量
开通	你好我想办加油包
查询	历史账单
查询	看下我还有多少钱了
查询	我就帮查流量啊
开通	办理流量包
办理	交话费啊查话费说要到周庄
查询	我还有多少积分
开通	开通五十块钱包二g的流量包
开通	开通国内基础流量
开通	办理一个三百元的流量包
查询	查查剩多少钱了
查询	因为欠费多少啊
查询	呃请你给我查一下话费
查询	请你帮我话费查一下这些了
查询	我这月用了多少流量了
取消	我的二十元流量包可以取消吗
查询	三联学校查询九八
具实	再播送一遍重听一遍
办理	我今天交话费要把东西
取消	我想取消十元一百兆流量包
取消	把我基础流量包取消
查询	我是让你帮我查一下就是我这个本机号码这个
取消	你赶紧帮我把基础流量包三十元的取消了吧
查询	查寻话费
开通	我要开这个流量加油包
开通	再见啊还有多少钱流量办理流量有关吗没流量
查询	三块钱的增值业务费是什么费
查询	我话费还有多少啊
取消	一百元的基础流量包取消一下
查询	我要知道我的电话号码
开通	办理二十元流量
修改	帮我把手机密码改一下
查询	查一下话费还剩多少
查询	包月就是一个月用了多少流量可用
查询	把我通讯故障看一下这个号码是不是多少号码
开通	周末用的五元流量包开通一下
开通	拜拜多少了办个三十元五百兆
取消	能否取消闲时流量包
开通	开通流量加油
取消	请帮我将基础流量包取消
取消	不小心开了一个三十元的加油包帮我取消了吧
办理	我需要我需要办理这个呃不要月租的这种不懂
开通	三十元包一个g
查询	看下剩余的分钟时长
查询	这卡都有哪些业务
具实	找人工
办理	交费噢
查询	看一下话费
查询	嗯查询
办理	手机交的话费吧
查询	没有了查话费就查话费起来
查询	话费套餐查
查询	查询为什么
查询	这么查话费
查询	话费行相助
查询	给我查查充值记录
查询	把我话费查一下
重置	密钥忘了
查询	查月租
具实	要人工十五服务
查询	我电话里有多少钱
查询	请问一下我这这卡流量还有多少
查询	我现在还剩多少分钟了
查询	一个流量抢挂掉重查
查询	什么是他人代付费啊
取消	我要退订夜间流量
查询	我交费怎么没到呢
查询	帮我看一下我这个手机卡的每个月的业务办理
开通	我要九元的流量
查询	我哪一种也不办你你帮我查一下我的月租每个
查询	能不能查一查我那个手机欠多少费了
办理	六元办理
查询	我卡都有哪些收费业务
查询	进入查询小时流量包业务
查询	查查我话费还有多少
查询	我卡上还有钱吗
查询	我的话费还有多少啊
查询	我卡都有什么业务
咨询	单品宽带给我介绍下
取消	我五十元的加油包不要了取消了吧
开通	十元一g夜间流量包如何办理
查询	查一下我跟你通话的这个号码多少
查询	帮我查一下流量还有多少
重置	重设一下我的手机密码
查询	我想查我的话费
查询	我还剩多少话费
查询	套餐剩余
开通	我要二十块钱的流量
查询	我都开通哪些业务
确认	确认谢谢
开通	办理五十元二g
查询	查询手机
查询	给我查一下话费我还有钱渡啥
查询	他人代付是啥意思
查询	看一下我那个套餐外短彩信费是什么意思
咨询	我的宽带资费
取消	不小心开了一个五十元的加油包帮我取消了吧
开通	我能开通十g的业务吗
查询	套餐剩余量
查询	查询查询那个你也可以通话时长还剩多少
确认	就办这个
确认	确定
开通	开周末两天短时包怎么办
查询	我这张卡密码是多少
查询	那我那个呃那我那个话费很不错话费
查询	我查一下我的流量还剩多少
查询	话费是多少
查询	看看还剩多少流量
开通	国内六元小时流量包怎么办理
开通	三十加三十兆
查询	给我查查我的电话费
查询	查一下话费有多少
查询	嗯一下我这个月的消费
开通	怎么办夜间流量
具实	帮我接通人工台
查询	好那那你帮我查一下我的话费
具实	宠信重新播报
查询	这卡这个月还有多少分钟
开通	五十元国内流量加油包有吗
修改	这个服务密码怎么修改
预约	可不可以帮我预约下宽带
确认	确任
咨询	移动宽带收费吗
具实	没有啊退出
查询	查查话费多少啊
取消	怎样取消二百元的基础流量包
查询	我这张卡有多少分钟数
查询	查话费退出
查询	噢这查流量没了
查询	呃查一下别人的话费
开通	有没有短信开通六元四小时流量包开通方式
查询	看我充了多钱
取消	你知道取消二百元基础流量包的方法吗
查询	我想问一下我这个月流量还有多少
查询	那个话费
查询	我本机都开了哪些业务
具实	重听一遍
开通	我想办理九元四小时流量套餐
查询	我查查我的流量还有多少
查询	我还剩多少短信
具实	我要重听一下子
查询	我这卡里都有什么
查询	这卡密码是啥啊
查询	帮我查询下短信剩多少条
查询	呃你好请问一下我这个月的话呃消费了多少然
查询	怎么是话费来着
开通	我或者是说我就需要流量
开通	办理加油加油包
开通	就是买个十元的流量
查询	帮我查一下我开的套餐
查询	呃给我查查话费
查询	你给我查查积分
开通	介绍下七十元的基础流量套餐包
确认	喂确认确认
查询	我就我问一下话费还有多少钱流量还有多少
查询	嗯你给我查一下给我查一下流量还剩
办理	手机充费
开通	开通二百元基础流量包
开通	开通七十元包国内三g数据流量
开通	给我加十块钱加油包
查询	我的流量多少
查询	我想查一下我的积分
查询	查获接收晚
开通	给我办理一个一g一天的
查询	给我查询密码是多少
查询	查下查下流量
开通	办gps流量
具实	退出我在
查询	你帮我查一下流量还有多少
开通	有国内流量周末包么
开通	我要办理办理流量
查询	我这个卡都开通啥了
开通	办理流量加油包一个月的
取消	帮我取消十元一g的夜间流量
开通	加加油包
开通	怎么开十元一g的夜间流量套餐
查询	怎么样才能查询到自己名下的手机号码
具实	退出废物
咨询	移动宽带贵不贵啊
查询	我这卡积分多少
查询	你帮我看下我这个套餐外短彩信费是怎么回事
查询	我卡里扣登录网页关注为你们十里井积分余额
具实	不需要我的错误
办理	买什么样的给我交话费五元
开通	办理五十元的加油包嗯
查询	我手机还有多少短信
开通	九块钱四小时流量包介绍
查询	了查话费查查话费啊
取消	怎么退订流量包月
查询	谢谢啊呃谢再查
具实	给我转一下话务员
办理	我咋能给手机交话费
办理	我用银行卡能充话费吗
办理	办个十元
开通	开通十元一g用一天的
查询	给我查下账单
查询	流量还有多少
修改	我想修改家里宽带密码
查询	帮我查询一下这个卡的每个月流量套餐是多少
查询	流量和分钟数还有多少
查询	话费查询查询余额
取消	怎么取消那个夜间流量
查询	还有个套餐外短彩信费怎么还有两毛
查询	我要查这个话费还剩多少钱
查询	查一下还击马鞍山市还十块的这个电话号码
开通	七十元三g流量包介绍
查询	给我看看还剩多少积分
开通	夜间流量怎么开通
取消	取消十元国内夜间流量包
开通	我包一百元五g国内流量
确认	好了吗确认
查询	流沙嘛没妈妈查流量
开通	怎样开通一百五十元国内基础流量包
开通	买五十元流量加油包
查询	我手机我手机还还有多少话费请问
具实	声音电话绝灭帮助合同额每月的消息
取消	我的夜间流量怎么取消
查询	呃储蓄所查一下话费嗯
确认	么确认
查询	查一下十元日流量套餐
查询	查
具实	请帮我
查询	我希望查询一下我的号码
具实	重听吗
查询	查下
开通	有二十元的加油包吗
查询	套餐内电话使用情况
查询	那鲟鱼流量查询流量
办理	现在办
开通	二十元加油包怎么包
办理	帮我充值
开通	充人工钱包一g
查询	给我发一下我的密码
查询	对查询套餐使用情况
查询	有没有交进来
查询	这个卡怎么消费
开通	我要办理十元一百兆的
开通	我办一个二十元流量加油包
查询	我还有多少通话时长
查询	上个月共扣了多少钱
开通	给我开通流量加油包
查询	我还剩多长时间通话了
具实	退出呢嗯
办理	帮我改一下套餐
查询	查查我这个月扣多少钱
具实	查过故障转给我转人工服务请转人工服务
开通	请办理流量加油包就每天都要用的一个是每个
确认	就来这个吧
查询	给我查下那个流量我那个卡上面那个流量好像
查询	我要查下积分
开通	九块钱小时流量包短信怎么开通
修改	密码可以改吗
查询	喂查话费
取消	取消流量闲时流量叠加包
咨询	群组宽带多少钱
查询	呃查询一下
开通	三十元国内五百兆流量加油包怎么开通
查询	我那个总余额
开通	一百元国内流量办理方式
开通	三百元三十g流量怎么开通
修改	我宽带密码想换一个
取消	我要退订流量包
重置	呃重置服务密码
查询	查询本机话费
开通	十元包一百兆十元包一百兆
开通	有没有三十元国内流量加油包
查询	重新查一下话费
查询	我要查那个充值的信息
开通	流量怎么加的
查询	我想请问我的手机月租是多少钱一个月然后最
查询	我这个卡的密码是多少
查询	你帮我查下话费有多少钱
开通	开通五十元流量
查询	喂你好查话费
办理	办理二十元
查询	请看看我本月的消费
查询	你帮我查一下
查询	怎么会有这个协议消费差额
取消	我退了不看我现在这个月的三百五十分钟剩余
开通	我要办理六元小时流量
开通	流量两天包五元五百兆是全国可用吗
开通	十元开通
办理	你在办个十元的
取消	给我取消了那个五十元的加油包不想要了
取消	需要需要取消流量业务的伙伴
取消	取消长途漫游包
预约	我想办个宽带怎么收费
开通	我需要流量没事吧
查询	套餐使用
查询	我还有多少分钟没用
修改	能不能修改下我的密码
查询	给我查一下还有话费多少吧信息啊
具实	接通真人
查询	请问下我的一个月月租费是多少
开通	我想再办一下我想再办一下一个月中加油包
具实	对吧返回
查询	我这个月都缴了多少钱
查询	我这个月怎么花的钱
开通	地桑话费开流量
具实	转人
查询	请再重复一遍话费余额
开通	加油包有吗
办理	嗯办那个不大
查询	查一下分钟数有多少了
取消	莫名其妙办了一个二十元的加油包给我取消了我又没用
开通	办理一个三十元的流量包
查询	帮我查询查一下话费
查询	给我查费
查询	抹茶怎么那个话费缴获了
开通	我想办理个七十的流量包
查询	我卡都开啥业务了
查询	我查话费帮我查话费还有多少
取消	关掉十元夜间流量包
取消	怎么取消十元一夜间流量
开通	开通十g流量
开通	我要三百块钱的流量包
查询	你好请帮我话费查一下
查询	呃我想问一下我那个话现在流量有多少流量有
办理	我话费没有了怎么充值
查询	查一下积分
查询	手机密码多少
查询	费查流量
查询	月初扣费比较多扣的什么费用
取消	请你帮我取消六元小时流量包
修改	我想换一下宽带密码
查询	我密码是啥呀
重置	忘记初始密码怎么办
具实	帮我芦溪我
查询	之前设置的密码是多少
开通	一百元国内流量开通
开通	办理加油包业务
查询	我的剩余流量有多少
取消	可以取消一百元的基础流量包吗
查询	查一下我都开了什么业务
查询	傅湾中报查分电话号码
查询	交易明细
查询	嗯知道了查还多少话费啊
查询	我还剩多少条信息
办理	我交五元的话费可以吗
取消	帮我取消下月夜间流量
办理	我就是想把那个三十八元的套餐给退订退掉改
具实	我就只问你让我重说办理两个那个那个啥在福
查询	查询套餐信息
查询	帮我查一下密码是多少
开通	呃流量加油包怎么加的
办理	我话费不够了我要充话费
查询	没是查询吗
开通	开通十五g流量怎么办理
开通	夜间流量怎么办理
查询	我需要更话费人缘这么打
查询	帮我看一下刚才充话费了吗
修改	我现在修改宽带密码
查询	我想问一下我密码多少
开通	开通晚上用的流量
查询	你给我查一遍
查询	我想查询一下我的增值业务费
查询	扣十多块都是什么钱
开通	怎么开通十元包一天的
查询	我现在还有多少话费了
具实	帮我我问一下那个
开通	要国内十五g的流量套餐
开通	开通一百元基础流量
查询	我那个话费余额还有多少吗
咨询	介绍下移动宽带价格
取消	我要取消一百五十元的基础流量包
取消	我要去掉那个每个月二十元包三百兆流量的套
查询	查分钟数
取消	把我的九元小时流量包给取消了
开通	开通四小时流量包和原来没用完的流量套餐冲突吗
查询	查询十二业务啊
查询	这卡还剩多少通话时间
查询	你能查到我都交了多少话费吗
办理	怎么变套餐
查询	国内的查话费
查询	我要查我用了多少流量了
查询	没到账
具实	退出服务呢
查询	查查
查询	我剩多少分钟啊
查询	查查话费还有多些
修改	给我修改密码
查询	帮我查下这个月的话费是多少
开通	流量加油包介绍
查询	麻烦帮我查一下话费
取消	我能不能去下三百元的基础流量包
查询	我看嗯都查一下我的话费余额还有多少
查询	查询话费余额
查询	帮我查查还有多少分钟
具实	联系客服
修改	给我宽带改个密码
查询	余款啊
查询	优惠减免的是什么
开通	如何开通十元夜间流量包
查询	我用多少分钟了
查询	查询没了嗯好跟岛内的
取消	你能不能取消掉我的加油包
取消	操作取消一百五十元基础流量包
查询	套餐还有啥了
取消	我是想取消之前办的旖旎个流量包
开通	四小时流量包开通
取消	下个月取消闲时流量
查询	十二确认一笔要查
办理	可以取消套餐
查询	这个月我都消费什么了
开通	有九元小时包吗
取消	我把我这流量包取消以后也不要了
具实	返回谢谢
具实	嗯工服务
查询	杨店又是查流量
查询	我这密码是啥
查询	剩余额为
开通	办理二百元四g基础流量套餐
查询	你好我想问一下我那个是这月的话费已用了多
确认	查确认
开通	我想办理四小时流量套餐
开通	有六元小时包么
取消	我要取消五十元的基础流量包
查询	你查查我的流量
查询	查查询宽带密码
咨询	单品宽带是个什么东西
咨询	帮我介绍一下宽带资费
查询	呃喂你好我刚刚充了一百块钱话费我想充到哪
查询	我想问一下我手机欠费了吗
修改	我想换个密码
查询	我都扣什么费用
取消	我想取消我那个夜间流量
具实	重复办
修改	我想改密码怎么改
查询	我搞些你帮我查一下我这个卡是留留哪一项已
具实	我暂时不想开通了
查询	充不查话费
查询	查分钟数剩多少了
重置	从新办手机密码
查询	充的话费怎么没有到账
开通	我要办当月流量套餐
开通	十元一g流量包有没有全天的
查询	给我看看话费
查询	查我的话费
查询	一下这号码的套餐
查询	我还有多少通话
开通	老用户三百元包三十g流量怎么开
办理	要不要办理
取消	夜间流量我不用了
开通	怎样开通二百元四g基础流量包
取消	你这里能取消七十元的基础流量包吗
修改	本机密码改
查询	我开啥业务了
查询	你给我查一下密码
查询	看一下我交了多少话费
重置	重新设置个上网密码
开通	我想买六块钱的流量
开通	续一个三十元的加油包可以吗
开通	帮我开一个五十块钱的加油包
修改	改个宽带密码
具实	好的不用了
取消	我要将我的十元流量包取消掉
取消	我要退订我包月的那个五十块钱一g的流量费
查询	帮我帮我查费
查询	谢谢不要呃那个我这个话费怎么这个月用了这
查询	我要话费还有多少企业又没了我要交话费里还
取消	我要取消十元夜间套餐
具实	呃返回中了基金呢
查询	查话费查话费喂
具实	你帮我不
查询	帮我看看我的充值记录
查询	怎么查询积分
办理	充值卡也可以用一零零八六充话费吗我要试试
查询	那个套餐外短彩信费是什么
查询	什么是补收费啊
开通	开个五十元基础流量套餐
查询	卡的服务密码是多少啊
查询	我的流量还有多少啊
查询	欠了多少钱
查询	已开通查询
取消	请取消我的加油包
重置	重新设置密码
查询	给我查询话费剩多少
取消	取消夜间业务怎么办理
查询	充值话费到没到
确认	确认下
取消	警信取消
查询	那你给我查查我的流量还有多少剩余
取消	我要把夜间流量取消可以么
查询	落聘桦木电话簿等着木雕怎么查话费不打查查
查询	我刚刚充的话费怎么没有收到
办理	我手机停机了想充话费可以吗
开通	十元夜间流量包怎么开通
具实	需要转接人工服务确认
查询	请帮我查话费
查询	余额多少
查询	我话费里面有个补收费是怎么回事
查询	缴费情况跟我详细说一下
开通	怎样开通基础流量包
办理	充话费报开
开通	我这上面我是订购的那个什么流行什么相册那
具实	帮助帮助帮助帮助
开通	有即时生效一个月的加油流量包吗
办理	想改成要五元套餐不要
开通	有没有五元五百兆的
查询	我开通了哪些功能
开通	怎么开通
查询	而且两个井不听了一个月好查我查
查询	还有多少通话没有使用
办理	我想办三百元的这个套餐
开通	请问十元国内加油包今天办了什么时候到期
查询	我充值记录看看
具实	短信客服
查询	看我这个月花了多钱
办理	请办理
查询	有个短彩信费是什么费用没有收到短彩信啊
开通	九元办理四个小时
查询	给我查一下我的话费
咨询	介绍下群组宽带
重置	密码忘记了怎么办
开通	有九元小时包么
查询	查下话费多少
查询	乾地查询下话费
办理	喂请再办理
开通	申请六元四个小时流量包
查询	我有多少分
查询	我这发短信还剩多少条
查询	查询一下我的这个月的那个套餐是是什么
办理	怎么给手机卡充值
查询	查话费好的查话费
查询	你给我查一下话费还有多少
办理	你好我那给我全球通嗯五十八的套餐能取消吗
开通	三百元包三十g
查询	查了呗
具实	返回返回败兴返回
查询	我要查短彩信还剩多少条
开通	想办理个五十元加油包
查询	怎么这么扣费
查询	请你给我查下二十几号消耗我当初可能叫返回
开通	我要三十块钱的流量
查询	下一个月开始每个月是多少钱有多少流量和通
开通	想加流量包
查询	我这个月扣了多少钱
具实	集线器重听一g
查询	请问我这个一个月的月租多少
查询	查询充值记录
查询	我这个月有流量吗
取消	我十元的加油包不要了取消了吧
查询	查话费可以外卖
开通	你能帮我开一个基础流量包吗
咨询	给我介绍一下单品宽带
修改	帮我修改一下密码
查询	查剩余话费
开通	办理一百五十元四g基础流量包
查询	我想查下本机的密码
查询	你好帮帮我查话费
取消	帮我取消下基础流量包
具实	退出vs
开通	怎么包三十元加油包
开通	开个九元流量
查询	查话费毛今个充一百块怎么搞得一百块还欠费
查询	帮我看一下我的手徐的那个业务
开通	三十元包多少流量
查询	我这月分钟数还有多少
查询	已订业务
具实	那退出
查询	查查我手机有多少流量
重置	重置服务密码
取消	怎样才能取消十元的那个流量吗
开通	国内四小时流量包九元
取消	如何取消十元闲时流量
开通	怎么买五十元流量加油包
查询	我卡都开通啥业务了
办理	怎么存话费
开通	五十元国内流量加油包介绍
办理	换办理十元的
办理	我想办理那种五十八元一个月的
具实	嗯帮助
开通	我要我要重新开启流量
查询	我这个卡都开什么业务了
修改	密码记不住重改一个
查询	我再报一遍话费
查询	你好请你帮我查一下我的话费有多少
查询	就是我的那个卡就是肉色二号就是手机号是不
确认	确认开通
开通	有五十元流量加油包吗
查询	然后我请问搞些个多少我别的还有多少话费的
取消	取消夜间流量
查询	我的卡还有多少短信
查询	你好帮我查一下我这里面有流量吗
开通	请问四小时包怎么开通
查询	我的电话号码是多少
取消	你帮我二十元的流量包取消了
查询	查查分钟数还剩多少了
开通	一百元十g流量包如何办理
查询	流量好查流量
取消	请问怎么取消夜间流量包
取消	取消国内闲时流量包
具实	帮我帮我取
开通	帮我办理一下流量加油包
取消	取消十元包夜间一g流量包
查询	余额多少我余额多少余额
查询	我这个月还有剩余短信吗
查询	看看剩多少分钟了
办理	办理请你吃
咨询	你们宽带是多少钱的
查询	话话费查询
开通	能不能只包一天一g的流量
查询	打电话免费还有多少了
开通	不对呀我那个你就是突然办理流量我上午查一
查询	你帮我查一下我的密码
查询	查流量查询啊
查询	看一下我的结转流量
查询	看看我话费到没到账
开通	有二天短时包吗
查询	服务台你好请问一下多少还有多少钱的话费
开通	办个五十元流量加油包这个月的
开通	我宝业家纺开通食为天嘛二零幺吗
取消	怎么取消我的五元闲时流量业务
查询	给我查下积分
查询	还有多少分钟没有打
取消	二十元流量包取消一下
办理	我要换一份套餐
开通	二十元国内三百兆流量包开通
修改	我想改一个密码
查询	我话费好吗
查询	我的套餐剩余量
咨询	帮我介绍下单品宽带
开通	二十元加油包怎么办
修改	怎么修改宽带密码
查询	我查一下积一分
查询	看看我的积分有多少
查询	欠费多少
开通	四g流量包办理
重置	密钥不记得了
开通	我想办理二十元加油包
办理	我想给手机交的话费用输充值卡号那种方式
办理	用银行卡交话费
开通	能给我开一个二百元的流量不
取消	怎样取消流量夜间包
查询	我刚才我还还有话费
查询	我我我这话费伴游报我话费扣钱了
办理	手机缴费我我把手机缴费
查询	我说话费
查询	我这个不是包了一个套餐吗怎么还有一个上网费
查询	请问我的这个话费还还有多少彩请帮查一下
查询	此机还有多少费
